,STATE,Year of Data,Total Revenue from Federal Sources
109658,31,17,1919
109659,31,17,1190
109660,31,17,430
109661,31,17,581
109662,31,17,1417
109663,31,17,9716
109664,31,17,162
109665,31,17,2099
109666,31,17,1181
109667,31,17,1555
109668,31,17,448
109669,31,17,1413
109670,31,17,1557
109671,31,17,486
109672,31,17,350
109673,31,17,729
109674,31,17,844
109675,31,17,1307
109676,31,17,584
109677,31,17,574
109678,31,17,607
109679,31,17,3090
109680,31,17,1826
109681,31,17,913
109682,31,17,13734
109683,31,17,0
109684,31,17,463
109685,31,17,1094
109686,31,17,26779
109687,31,17,310
109688,31,17,41
109689,31,17,126
109690,31,17,1218
109691,31,17,213
109692,31,17,200
109693,31,17,3147
109694,31,17,804
109695,31,17,1182
109696,31,17,363
109697,31,17,64
109698,31,17,2518
109699,31,17,292
109700,31,17,1394
109701,31,17,748
109702,31,17,3056
109703,31,17,571
109704,31,17,3017
109705,31,17,6272
109706,31,17,305
109707,31,17,2531
109708,31,17,405
109709,31,17,1131
109710,31,17,3346
109711,31,17,1452
109712,31,17,347
109713,31,17,529
109714,31,17,189
109715,31,17,455
109716,31,17,81
109717,31,17,244
109718,31,17,312
109719,31,17,304
109720,31,17,484
109721,31,17,88
109722,31,17,226
109723,31,17,182
109724,31,17,246
109725,31,17,276
109726,31,17,133
109727,31,17,466
109728,31,17,1115
109729,31,17,161
109730,31,17,452
109731,31,17,1223
109732,31,17,161
109733,31,17,183
109734,31,17,1527
109735,31,17,810
109736,31,17,0
109737,31,17,426
109738,31,17,1334
109739,31,17,754
109740,31,17,249
109741,31,17,301
109742,31,17,729
109743,31,17,821
109744,31,17,1059
109745,31,17,193
109746,31,17,3084
109747,31,17,649
109748,31,17,270
109749,31,17,687
109750,31,17,4303
109751,31,17,1440
109752,31,17,1920
109753,31,17,782
109754,31,17,4625
109755,31,17,1835
109756,31,17,90
109757,31,17,193
109758,31,17,36419
109759,31,17,11497
109760,31,17,3236
109761,31,17,5770
109762,31,17,178
109763,31,17,171
109764,31,17,294
109765,31,17,347
109766,31,17,147
109767,31,17,77
109768,31,17,237
109769,31,17,949
109770,31,17,177
109771,31,17,116
109772,31,17,156
109773,31,17,349
109774,31,17,481
109775,31,17,176
109776,31,17,217
109777,31,17,409
109778,31,17,263
109779,31,17,211
109780,31,17,362
109781,31,17,391
109782,31,17,4368
109783,31,17,816
109784,32,17,117857
109785,32,17,317
109786,32,17,342
109787,32,17,1330
109788,32,17,701
109789,32,17,120
109790,32,17,15751
109791,32,17,473
109792,32,17,163
109793,32,17,1681
109794,32,17,317
109795,32,17,10567
109796,32,17,113
109797,32,17,202
109798,32,17,453
109799,32,17,389
109800,32,17,26232
109801,32,17,2737
109802,32,17,35232
109803,32,17,3502
109804,32,17,7403
109805,32,17,797
109806,32,17,2143
109807,32,17,3922
109808,32,17,1174
109809,32,17,151
109810,32,17,41
109811,32,17,67
109812,32,17,650
109813,32,17,311
109814,32,17,8648
109815,32,17,605
109816,32,17,375
109817,32,17,4244
109818,32,17,343
109819,32,17,574
109820,32,17,254
109821,32,17,73
109822,32,17,196
109823,32,17,2962
109824,32,17,9506
109825,32,17,11919
109826,32,17,60987
109827,32,17,11056
109828,32,17,2428
109829,32,17,162
109830,32,17,7993
109831,32,17,317
109832,32,17,2439
109833,32,17,171
109834,32,17,1654
109835,32,17,19
109836,32,17,229
109837,32,17,6892
109838,32,17,4833
109839,32,17,741
109840,32,17,900
109841,32,17,59
109842,32,17,3489
109843,32,17,238
109844,32,17,228
109845,32,17,10959
109846,32,17,2962
109847,32,17,8972
109848,32,17,2463
109849,32,17,2647
109850,32,17,5130
109851,32,17,12663
109852,32,17,36480
109853,32,17,3044
109854,32,17,5010
109855,32,17,1339
109856,32,17,17492
109857,32,17,3418
109858,32,17,2582
109859,32,17,1963
109860,32,17,4334
109861,32,17,986
109862,32,17,4015
109863,32,17,609
109864,32,17,730
109865,32,17,914
109866,32,17,3021
109867,32,17,574
109868,32,17,444
109869,32,17,155
109870,32,17,6302
109871,32,17,10968
109872,32,17,10847
109873,33,17,92833
109874,33,17,73688
109875,33,17,2061297
109876,33,17,56385
109877,33,17,41368
109878,33,17,612
109879,33,17,1709
109880,33,17,1580
109881,33,17,2905
109882,33,17,3114
109883,33,17,2958
109884,33,17,188
109885,33,17,428
109886,33,17,2088
109887,33,17,434
109888,33,17,1948
109889,33,17,18996
109890,33,17,543
109891,33,17,474
109892,33,17,810
109893,33,17,595
109894,33,17,911
109895,33,17,314
109896,33,17,1140
109897,33,17,786
109898,33,17,803
109899,33,17,268
109900,33,17,532
109901,33,17,2209
109902,33,17,1300
109903,33,17,31270
109904,33,17,1013
109905,33,17,1607
109906,33,17,1446
109907,33,17,0
109908,33,17,3711
109909,33,17,3434
109910,33,17,1831
109911,33,17,690
109912,33,17,1505
109913,33,17,1747
109914,33,17,1653
109915,33,17,814
109916,33,17,280
109917,33,17,419
109918,33,17,1018
109919,33,17,549
109920,33,17,2993
109921,33,17,2666
109922,33,17,471
109923,33,17,1489
109924,33,17,5681
109925,33,17,2510
109926,33,17,957
109927,33,17,5311
109928,33,17,649
109929,33,17,646
109930,33,17,881
109931,33,17,838
109932,33,17,923
109933,33,17,853
109934,33,17,982
109935,33,17,616
109936,33,17,1089
109937,33,17,737
109938,33,17,726
109939,33,17,626
109940,33,17,4522
109941,33,17,392
109942,33,17,1138
109943,33,17,1463
109944,33,17,506
109945,33,17,2198
109946,33,17,467
109947,33,17,8799
109948,33,17,967
109949,33,17,352
109950,33,17,683
109951,33,17,583
109952,33,17,10153
109953,33,17,929
109954,33,17,2610
109955,33,17,583
109956,33,17,798
109957,33,17,1162
109958,33,17,895
109959,33,17,2225
109960,33,17,723
109961,33,17,906
109962,33,17,1427
109963,33,17,1056
109964,33,17,2486
109965,33,17,1263
109966,33,17,320
109967,33,17,1071
109968,33,17,1587
109969,33,17,2302
109970,33,17,1210
109971,33,17,526
109972,33,17,741
109973,33,17,1611
109974,33,17,3640
109975,33,17,948
109976,33,17,399
109977,33,17,714
109978,33,17,599
109979,33,17,2986
109980,33,17,1628
109981,33,17,710
109982,33,17,179
109983,33,17,358
109984,33,17,783
109985,33,17,647
109986,33,17,285
109987,33,17,383
109988,33,17,531
109989,33,17,384
109990,33,17,1250
109991,33,17,402
109992,33,17,371
109993,33,17,1186
109994,33,17,4303
109995,33,17,2476
109996,33,17,1230
109997,33,17,3119
109998,33,17,611
109999,33,17,576
110000,33,17,774
110001,33,17,11944
110002,33,17,700
110003,33,17,999
110004,33,17,747
110005,33,17,5899
110006,33,17,501
110007,33,17,1314
110008,33,17,5010
110009,33,17,3206
110010,33,17,3387
110011,33,17,1918
110012,33,17,1537
110013,33,17,1952
110014,33,17,1207
110015,33,17,1915
110016,33,17,899
110017,33,17,746
110018,33,17,1171
110019,33,17,2989
110020,33,17,1514
110021,33,17,2901
110022,33,17,1873
110023,33,17,751
110024,33,17,5975
110025,33,17,4183
110026,33,17,3417
110027,33,17,1768
110028,33,17,550
110029,33,17,2112
110030,33,17,1420
110031,33,17,1679
110032,33,17,4881
110033,33,17,2565
110034,33,17,331
110035,33,17,262
110036,33,17,211
110037,33,17,154
110038,33,17,943
110039,33,17,70
110040,33,17,563
110041,33,17,343
110042,33,17,1053
110043,33,17,232
110044,33,17,256
110045,33,17,755
110046,33,17,3009
110047,33,17,2933
110048,33,17,1213
110049,33,17,1223
110050,33,17,592
110051,33,17,396
110052,33,17,1199
110053,33,17,255
110054,33,17,4365
110055,33,17,1383
110056,33,17,881
110057,33,17,524
110058,33,17,1075
110059,33,17,444
110060,33,17,2722
110061,33,17,1127
110062,33,17,420
110063,33,17,952
110064,33,17,675
110065,33,17,650
110066,33,17,1130
110067,33,17,1821
110068,33,17,1429
110069,33,17,1049
110070,33,17,893
110071,33,17,462
110072,33,17,271
110073,33,17,0
110074,33,17,82
110075,33,17,30
110076,33,17,108
110077,33,17,38
110078,33,17,0
110079,33,17,185
110080,33,17,532
110081,33,17,570
110082,33,17,805
110083,33,17,1156
110084,33,17,1031
110085,33,17,373
110086,33,17,162
110087,33,17,187
110088,33,17,806
110089,33,17,3802
110090,33,17,1659
110091,33,17,671
110092,33,17,28683
110093,33,17,1195
110094,33,17,20260
110095,33,17,787
110096,33,17,675
110097,33,17,614
110098,33,17,1265
110099,33,17,564
110100,33,17,7978
110101,33,17,661
110102,33,17,892
110103,33,17,963
110104,33,17,505
110105,33,17,802
110106,33,17,599
110107,33,17,593
110108,33,17,1782
110109,33,17,523
110110,33,17,1057
110111,33,17,854
110112,33,17,632
110113,33,17,556
110114,33,17,276
110115,33,17,709
110116,33,17,1267
110117,33,17,425
110118,33,17,612
110119,33,17,460
110120,33,17,483
110121,33,17,1644
110122,33,17,400
110123,33,17,1527
110124,33,17,1608
110125,33,17,1107
110126,33,17,3089
110127,33,17,3410
110128,33,17,11621
110129,33,17,2755
110130,33,17,1925
110131,33,17,962
110132,33,17,2225
110133,33,17,2380
110134,33,17,2108
110135,33,17,1655
110136,33,17,1439
110137,33,17,4000
110138,33,17,2497
110139,33,17,4279
110140,33,17,603
110141,33,17,6355
110142,33,17,1187
110143,33,17,1440
110144,33,17,1527
110145,33,17,1905
110146,33,17,3426
110147,33,17,1791
110148,33,17,2884
110149,33,17,8250
110150,33,17,1219
110151,33,17,3088
110152,33,17,3074
110153,33,17,2460
110154,33,17,4075
110155,33,17,1809
110156,33,17,11336
110157,33,17,1340
110158,33,17,812
110159,33,17,382
110160,33,17,4661
110161,33,17,820
110162,33,17,3342
110163,33,17,811
110164,33,17,719
110165,33,17,911
110166,33,17,871
110167,33,17,522
110168,33,17,1033
110169,33,17,481
110170,33,17,724
110171,33,17,1332
110172,33,17,3254
110173,33,17,5070
110174,33,17,3038
110175,33,17,3007
110176,33,17,933
110177,33,17,1188
110178,33,17,1052
110179,33,17,4009
110180,33,17,2526
110181,33,17,535
110182,33,17,688
110183,33,17,1796
110184,33,17,584
110185,33,17,2130
110186,33,17,1035
110187,33,17,1928
110188,33,17,876
110189,33,17,1177
110190,33,17,967
110191,33,17,1569
110192,33,17,1168
110193,33,17,2250
110194,33,17,1543
110195,33,17,1189
110196,33,17,10282
110197,33,17,1523
110198,33,17,6644
110199,33,17,1647
110200,33,17,990
110201,33,17,1476
110202,33,17,6976
110203,33,17,1131
110204,33,17,3096
110205,33,17,11093
110206,33,17,3439
110207,33,17,1305
110208,33,17,793
110209,33,17,668
110210,33,17,1049
110211,33,17,1461
110212,33,17,2292
110213,33,17,585
110214,33,17,946
110215,33,17,526
110216,33,17,462
110217,33,17,390
110218,33,17,6341
110219,33,17,522
110220,33,17,1501
110221,33,17,1024
110222,33,17,17916
110223,33,17,480
110224,33,17,361
110225,33,17,2158
110226,33,17,2844
110227,33,17,1703
110228,33,17,2417
110229,33,17,986
110230,33,17,521
110231,33,17,1039
110232,33,17,721
110233,33,17,3100
110234,33,17,1545
110235,33,17,793
110236,33,17,431
110237,33,17,5663
110238,33,17,461
110239,33,17,588
110240,33,17,1449
110241,33,17,543
110242,33,17,6147
110243,33,17,2741
110244,33,17,760
110245,33,17,6199
110246,33,17,796
110247,33,17,704
110248,33,17,1374
110249,33,17,450
110250,33,17,1286
110251,33,17,1848
110252,33,17,2399
110253,33,17,356
110254,33,17,1335
110255,33,17,3885
110256,33,17,1418
110257,33,17,10540
110258,33,17,14063
110259,33,17,2037
110260,33,17,4685
110261,33,17,2632
110262,33,17,15998
110263,33,17,2973
110264,33,17,202
110265,33,17,1229
110266,33,17,314
110267,33,17,462
110268,33,17,11285
110269,33,17,1629
110270,33,17,670
110271,33,17,1755
110272,33,17,1234
110273,33,17,616
110274,33,17,1690
110275,33,17,3822
110276,33,17,1888
110277,33,17,3019
110278,33,17,2010
110279,33,17,4430
110280,33,17,987
110281,33,17,960
110282,33,17,1637
110283,33,17,490
110284,33,17,505
110285,33,17,493
110286,33,17,352
110287,33,17,607
110288,33,17,393
110289,33,17,1433
110290,33,17,602
110291,33,17,359
110292,33,17,517
110293,33,17,443
110294,33,17,918
110295,33,17,1702
110296,33,17,2311
110297,33,17,299
110298,33,17,107
110299,33,17,779
110300,33,17,1864
110301,33,17,665
110302,33,17,712
110303,33,17,2389
110304,33,17,1099
110305,33,17,3131
110306,33,17,93
110307,33,17,341
110308,33,17,1768
110309,33,17,1501
110310,33,17,687
110311,33,17,587
110312,33,17,9872
110313,33,17,3906
110314,33,17,985
110315,33,17,6281
110316,33,17,2292
110317,33,17,1454
110318,33,17,1043
110319,33,17,2221
110320,33,17,29237
110321,33,17,1098
110322,33,17,892
110323,33,17,387
110324,33,17,270
110325,33,17,1832
110326,33,17,342
110327,33,17,743
110328,33,17,581
110329,33,17,648
110330,33,17,3025
110331,33,17,479
110332,33,17,1464
110333,33,17,2141
110334,33,17,800
110335,33,17,389
110336,33,17,1161
110337,33,17,801
110338,33,17,1324
110339,33,17,2539
110340,33,17,3832
110341,33,17,1119
110342,33,17,111
110343,33,17,515
110344,33,17,888
110345,33,17,2011
110346,33,17,916
110347,33,17,3621
110348,33,17,604
110349,33,17,572
110350,33,17,461
110351,33,17,1744
110352,33,17,2237
110353,33,17,18141
110354,33,17,1645
110355,33,17,1072
110356,33,17,1645
110357,33,17,351
110358,33,17,424
110359,33,17,853
110360,33,17,780
110361,33,17,392
110362,33,17,802
110363,33,17,1124
110364,33,17,1077
110365,33,17,755
110366,33,17,1093
110367,33,17,1711
110368,33,17,2102
110369,33,17,620
110370,33,17,2146
110371,33,17,560
110372,33,17,1010
110373,33,17,1055
110374,33,17,3804
110375,33,17,3979
110376,33,17,235
110377,33,17,887
110378,33,17,553
110379,33,17,503
110380,33,17,1496
110381,33,17,644
110382,33,17,5005
110383,33,17,4641
110384,33,17,2150
110385,33,17,2740
110386,33,17,2330
110387,33,17,4935
110388,33,17,4873
110389,33,17,4195
110390,33,17,880
110391,33,17,1240
110392,33,17,2019
110393,33,17,360
110394,33,17,2436
110395,33,17,2247
110396,33,17,6508
110397,33,17,477
110398,33,17,6112
110399,33,17,8089
110400,33,17,8557
110401,33,17,811
110402,33,17,63
110403,33,17,375
110404,33,17,143
110405,33,17,938
110406,33,17,304
110407,33,17,1229
110408,33,17,4000
110409,33,17,3855
110410,33,17,1187
110411,33,17,392
110412,33,17,2272
110413,33,17,5285
110414,33,17,22891
110415,33,17,1521
110416,33,17,1922
110417,33,17,994
110418,33,17,1409
110419,33,17,2786
110420,33,17,2102
110421,33,17,10882
110422,33,17,11
110423,33,17,3469
110424,33,17,2124
110425,33,17,6200
110426,33,17,4980
110427,33,17,553
110428,33,17,1314
110429,33,17,106
110430,33,17,1237
110431,33,17,3650
110432,33,17,1151
110433,33,17,74
110434,33,17,5
110435,33,17,299
110436,33,17,276
110437,33,17,745
110438,33,17,21
110439,33,17,1395
110440,33,17,190
110441,33,17,0
110442,33,17,66
110443,33,17,0
110444,33,17,448
110445,33,17,457
110446,33,17,535
110447,33,17,1368
110448,33,17,24
110449,33,17,3095
110450,33,17,540
110451,33,17,2153
110452,33,17,4598
110453,33,17,941
110454,33,17,880
110455,33,17,612
110456,33,17,1119
110457,33,17,938
110458,33,17,1098
110459,33,17,8853
110460,33,17,832
110461,33,17,1046
110462,33,17,1633
110463,33,17,1592
110464,33,17,849
110465,33,17,4616
110466,33,17,678
110467,33,17,1001
110468,33,17,829
110469,33,17,6928
110470,33,17,1562
110471,33,17,1529
110472,33,17,975
110473,33,17,1121
110474,33,17,1108
110475,33,17,2108
110476,33,17,2014
110477,33,17,1909
110478,33,17,126
110479,33,17,650
110480,33,17,532
110481,33,17,1957
110482,33,17,346
110483,33,17,764
110484,33,17,300
110485,33,17,2170
110486,33,17,821
110487,33,17,460
110488,33,17,364
110489,33,17,864
110490,33,17,1168
110491,33,17,682
110492,33,17,526
110493,33,17,3781
110494,33,17,418
110495,33,17,1047
110496,33,17,726
110497,33,17,45
110498,33,17,2711
110499,33,17,1812
110500,33,17,4193
110501,33,17,615
110502,33,17,979
110503,33,17,1632
110504,33,17,1855
110505,33,17,1747
110506,33,17,1105
110507,33,17,1070
110508,33,17,591
110509,33,17,2352
110510,33,17,1239
110511,33,17,384
110512,33,17,1160
110513,33,17,441
110514,33,17,713
110515,33,17,857
110516,33,17,516
110517,33,17,607
110518,33,17,707
110519,33,17,2077
110520,33,17,862
110521,33,17,1688
110522,33,17,176
110523,33,17,2425
110524,33,17,277
110525,33,17,579
110526,33,17,13321
110527,33,17,1193
110528,33,17,7768
110529,33,17,686
110530,33,17,4083
110531,33,17,410
110532,33,17,4025
110533,33,17,817
110534,33,17,565
110535,33,17,7792
110536,33,17,736
110537,33,17,618
110538,33,17,498
110539,33,17,950
110540,33,17,1425
110541,33,17,2054
110542,33,17,583
110543,33,17,5938
110544,33,17,2639
110545,33,17,1297
110546,33,17,453
110547,33,17,674
110548,33,17,948
110549,33,17,758
110550,33,17,133
110551,33,17,759
110552,33,17,839
110553,33,17,1919
110554,33,17,1091
110555,34,17,22933
110556,34,17,5762
110557,34,17,2085
110558,34,17,5826
110559,34,17,3938
110560,34,17,2585
110561,34,17,7837
110562,34,17,5069
110563,34,17,8125
110564,34,17,14431
110565,34,17,4074
110566,34,17,24170
110567,34,17,13500
110568,34,17,21226
110569,34,17,7484
110570,34,17,12244
110571,34,17,1066
110572,34,17,7413
110573,34,17,3347
110574,34,17,3451
110575,34,17,4424
110576,34,17,15483
110577,34,17,7334
110578,34,17,5288
110579,34,17,2617
110580,34,17,1382
110581,34,17,22229
110582,34,17,4210
110583,34,17,10017
110584,34,17,15907
110585,34,17,64874
110586,34,17,2691
110587,34,17,3206
110588,34,17,5324
110589,34,17,4875
110590,34,17,15198
110591,34,17,5236
110592,34,17,14440
110593,34,17,39269
110594,34,17,10176
110595,34,17,61608
110596,34,17,8691
110597,34,17,35820
110598,34,17,1765
110599,34,17,2549
110600,34,17,10189
110601,34,17,5076
110602,34,17,102342
110603,34,17,3500
110604,34,17,2510
110605,34,17,7110
110606,34,17,21825
110607,34,17,8319
110608,34,17,14360
110609,34,17,4586
110610,34,17,10674
110611,34,17,972
110612,34,17,3813
110613,34,17,19583
110614,34,17,4802
110615,34,17,28700
110616,34,17,2002
110617,34,17,11083
110618,34,17,11243
110619,34,17,9211
110620,34,17,7517
110621,34,17,5292
110622,34,17,2665
110623,34,17,4990
110624,34,17,149059
110625,34,17,2010
110626,34,17,7791
110627,34,17,10883
110628,34,17,21424
110629,34,17,26222
110630,34,17,4395
110631,34,17,27522
110632,34,17,8197
110633,34,17,6128
110634,34,17,1886
110635,34,17,6899
110636,34,17,10180
110637,34,17,2204
110638,34,17,6196
110639,34,17,26049
110640,34,17,31
110641,34,17,3247
110642,34,17,5738
110643,34,17,17923
110644,34,17,10672
110645,34,17,38601
110646,34,17,13955
110647,34,17,23862
110648,34,17,14728
110649,34,17,4113
110650,34,17,10489
110651,34,17,9306
110652,34,17,7694
110653,34,17,6430
110654,34,17,886
110655,34,17,2953
110656,34,17,9445
110657,34,17,5116
110658,34,17,3783
110659,34,17,960
110660,34,17,24538
110661,34,17,10120
110662,34,17,106392
110663,34,17,3517
110664,34,17,3869
110665,34,17,3627
110666,34,17,23522
110667,34,17,12250
110668,34,17,15637
110669,34,17,6045
110670,34,17,2928
110671,35,17,176
110672,35,17,732
110673,35,17,76
110674,35,17,657
110675,35,17,0
110676,35,17,1839
110677,35,17,2535
110678,35,17,129
110679,35,17,1570
110680,35,17,564
110681,35,17,117
110682,35,17,291
110683,35,17,545
110684,35,17,85
110685,35,17,64
110686,35,17,951
110687,35,17,95
110688,35,17,68
110689,35,17,35
110690,35,17,64
110691,35,17,87
110692,35,17,16
110693,35,17,14630
110694,35,17,80
110695,35,17,16
110696,35,17,8
110697,35,17,18
110698,35,17,38
110699,35,17,0
110700,35,17,65
110701,35,17,133
110702,35,17,303
110703,35,17,11444
110704,35,17,229
110705,35,17,117
110706,35,17,79
110707,35,17,49
110708,35,17,8655
110709,35,17,492
110710,35,17,261
110711,35,17,28
110712,35,17,202
110713,35,17,230
110714,35,17,373
110715,35,17,56
110716,35,17,504
110717,35,17,1425
110718,35,17,223
110719,35,17,344
110720,35,17,3
110721,35,17,207
110722,35,17,2453
110723,35,17,108
110724,35,17,161
110725,35,17,262
110726,35,17,324
110727,35,17,30
110728,35,17,296
110729,35,17,200
110730,35,17,304
110731,35,17,11279
110732,35,17,256
110733,35,17,248
110734,35,17,158
110735,35,17,3632
110736,35,17,174
110737,35,17,99
110738,35,17,195
110739,35,17,94
110740,35,17,70
110741,35,17,107
110742,35,17,182
110743,35,17,321
110744,35,17,208
110745,35,17,119
110746,35,17,277
110747,35,17,105
110748,35,17,111
110749,35,17,84
110750,35,17,310
110751,35,17,277
110752,35,17,41
110753,35,17,536
110754,35,17,271
110755,35,17,125
110756,35,17,31
